CID,SMILES
338592035,CCN(CC)CCOC(=O)c1ccc(NC(=O)CCCC(=O)N(C)OC)cc1
339892469,CCC(CC)(Oc1ccccc1C(=O)NNC(=O)C(C)(C)C)C(=O)N(C)OC
339892469,CCC(CC)(Oc1ccccc1C(=O)NNC(=O)C(C)(C)C)C(=O)N(C)OC
339892469,CCC(CC)(Oc1ccccc1C(=O)NNC(=O)C(C)(C)C)C(=O)N(C)OC
342034089,CCN(CC)CCNC(=O)COc1cc(C=CC(=O)N(C)OC)ccc1OC
342034089,CCN(CC)CCNC(=O)COc1cc(C=CC(=O)N(C)OC)ccc1OC
342034089,CCN(CC)CCNC(=O)COc1cc(C=CC(=O)N(C)OC)ccc1OC
342235167,CCN(CC)CCNC(=O)COc1ccc(C=CC(=O)N(C)OC)cc1OC
342235167,CCN(CC)CCNC(=O)COc1ccc(C=CC(=O)N(C)OC)cc1OC
342235167,CCN(CC)CCNC(=O)COc1ccc(C=CC(=O)N(C)OC)cc1OC
342306964,CCN(CC)CCNC(=O)COc1ccc(OC)cc1C=CC(=O)N(C)OC
342306964,CCN(CC)CCNC(=O)COc1ccc(OC)cc1C=CC(=O)N(C)OC
342306964,CCN(CC)CCNC(=O)COc1ccc(OC)cc1C=CC(=O)N(C)OC
342416916,CCN(CC)CCNC(=O)COc1c(OC)cccc1C=CC(=O)N(C)OC
342416916,CCN(CC)CCNC(=O)COc1c(OC)cccc1C=CC(=O)N(C)OC
342416916,CCN(CC)CCNC(=O)COc1c(OC)cccc1C=CC(=O)N(C)OC
20707001,O=C(CC1N(Cc2ccc(cc2)-c2ccccc2)CCNC1=O)N1CCCCO1
20729231,O=C(CC1N(CC(c2ccccc2)c2ccccc2)CCNC1=O)N1CCCO1
342346425,CON(C)C(=O)C=Cc1cc(ccc1OCc1cn2ccc(C)cc2n1)C(C)C
342346425,CON(C)C(=O)C=Cc1cc(ccc1OCc1cn2ccc(C)cc2n1)C(C)C
342346425,CON(C)C(=O)C=Cc1cc(ccc1OCc1cn2ccc(C)cc2n1)C(C)C
345189211,CON(C)C(=O)Cc1csc(NC(=O)CCCSc2ccc(C)cc2)n1
345189211,CON(C)C(=O)Cc1csc(NC(=O)CCCSc2ccc(C)cc2)n1
345189211,CON(C)C(=O)Cc1csc(NC(=O)CCCSc2ccc(C)cc2)n1
338636955,CON(C)C(=O)c1ccc(c(OCC(=O)Nc2ccccc2Cl)c1)[N+]([O-])=O
338636955,CON(C)C(=O)c1ccc(c(OCC(=O)Nc2ccccc2Cl)c1)[N+]([O-])=O
338636955,CON(C)C(=O)c1ccc(c(OCC(=O)Nc2ccccc2Cl)c1)[N+]([O-])=O
338655155,CON(C)C(=O)c1ccc(c(OCC(=O)Nc2cccc(Cl)c2)c1)[N+]([O-])=O
338655155,CON(C)C(=O)c1ccc(c(OCC(=O)Nc2cccc(Cl)c2)c1)[N+]([O-])=O
338655155,CON(C)C(=O)c1ccc(c(OCC(=O)Nc2cccc(Cl)c2)c1)[N+]([O-])=O
338659461,CON(C)C(=O)c1ccc(c(OCC(=O)Nc2ccc(Cl)cc2)c1)[N+]([O-])=O
338659461,CON(C)C(=O)c1ccc(c(OCC(=O)Nc2ccc(Cl)cc2)c1)[N+]([O-])=O
338659461,CON(C)C(=O)c1ccc(c(OCC(=O)Nc2ccc(Cl)cc2)c1)[N+]([O-])=O
338955643,CON(C)C(=O)c1ccc(OCC(=O)Nc2ccccc2Cl)c(c1)[N+]([O-])=O
338955643,CON(C)C(=O)c1ccc(OCC(=O)Nc2ccccc2Cl)c(c1)[N+]([O-])=O
338955643,CON(C)C(=O)c1ccc(OCC(=O)Nc2ccccc2Cl)c(c1)[N+]([O-])=O
338969748,CON(C)C(=O)c1ccc(OCC(=O)Nc2cccc(Cl)c2)c(c1)[N+]([O-])=O
338969748,CON(C)C(=O)c1ccc(OCC(=O)Nc2cccc(Cl)c2)c(c1)[N+]([O-])=O
338969748,CON(C)C(=O)c1ccc(OCC(=O)Nc2cccc(Cl)c2)c(c1)[N+]([O-])=O
338974054,CON(C)C(=O)c1ccc(OCC(=O)Nc2ccc(Cl)cc2)c(c1)[N+]([O-])=O
338974054,CON(C)C(=O)c1ccc(OCC(=O)Nc2ccc(Cl)cc2)c(c1)[N+]([O-])=O
338974054,CON(C)C(=O)c1ccc(OCC(=O)Nc2ccc(Cl)cc2)c(c1)[N+]([O-])=O
339489690,CON(C)C(=O)c1cc(Cl)ccc1OCC(=O)Nc1cccc(c1)[N+]([O-])=O
339489690,CON(C)C(=O)c1cc(Cl)ccc1OCC(=O)Nc1cccc(c1)[N+]([O-])=O
339489690,CON(C)C(=O)c1cc(Cl)ccc1OCC(=O)Nc1cccc(c1)[N+]([O-])=O
339517071,CON(C)C(=O)c1cc(Cl)ccc1OCC(=O)OCCOc1ccccc1
339517071,CON(C)C(=O)c1cc(Cl)ccc1OCC(=O)OCCOc1ccccc1
339517071,CON(C)C(=O)c1cc(Cl)ccc1OCC(=O)OCCOc1ccccc1
339533012,CON(C)C(=O)c1cc(Cl)ccc1OCC(=O)c1ccc(OC)c(OC)c1
339533012,CON(C)C(=O)c1cc(Cl)ccc1OCC(=O)c1ccc(OC)c(OC)c1
339533012,CON(C)C(=O)c1cc(Cl)ccc1OCC(=O)c1ccc(OC)c(OC)c1
342144203,CCOc1cc(C=CC(=O)N(C)OC)ccc1OCc1c(F)cccc1Cl
342144203,CCOc1cc(C=CC(=O)N(C)OC)ccc1OCc1c(F)cccc1Cl
342144203,CCOc1cc(C=CC(=O)N(C)OC)ccc1OCc1c(F)cccc1Cl
342347524,CCOc1cccc(C=CC(=O)N(C)OC)c1OCc1c(F)cccc1Cl
342347524,CCOc1cccc(C=CC(=O)N(C)OC)c1OCc1c(F)cccc1Cl
342347524,CCOc1cccc(C=CC(=O)N(C)OC)c1OCc1c(F)cccc1Cl
343868995,CCc1nc2ccc(Cl)cn2c1C(=O)Nc1nc(cs1)C(=O)N(C)OC
343868995,CCc1nc2ccc(Cl)cn2c1C(=O)Nc1nc(cs1)C(=O)N(C)OC
343868995,CCc1nc2ccc(Cl)cn2c1C(=O)Nc1nc(cs1)C(=O)N(C)OC
345192472,CON(C)C(=O)Cc1csc(NC(=O)Cc2cn3cc(Cl)ccc3n2)n1
345192472,CON(C)C(=O)Cc1csc(NC(=O)Cc2cn3cc(Cl)ccc3n2)n1
345192472,CON(C)C(=O)Cc1csc(NC(=O)Cc2cn3cc(Cl)ccc3n2)n1
339834454,CCC(CC)(Oc1cc2oc(=O)c3CCCc3c2cc1Cl)C(=O)N(C)OC
339834454,CCC(CC)(Oc1cc2oc(=O)c3CCCc3c2cc1Cl)C(=O)N(C)OC
339834454,CCC(CC)(Oc1cc2oc(=O)c3CCCc3c2cc1Cl)C(=O)N(C)OC
343874160,CON(C)C(=O)c1csc(NC(=O)C2(CCCC2)c2ccc(Cl)cc2)n1
343874160,CON(C)C(=O)c1csc(NC(=O)C2(CCCC2)c2ccc(Cl)cc2)n1
343874160,CON(C)C(=O)c1csc(NC(=O)C2(CCCC2)c2ccc(Cl)cc2)n1
5811771,FC(F)(F)c1cnc(C(=O)NOC(=O)Nc2ccc(Cl)cc2)c(Cl)c1
338488017,CON(C)C(=O)CCCC(=O)Nc1ccc(I)cc1F
338488017,CON(C)C(=O)CCCC(=O)Nc1ccc(I)cc1F
338488017,CON(C)C(=O)CCCC(=O)Nc1ccc(I)cc1F
339554790,CON(C)C(=O)c1cc(Br)ccc1OCc1cccc(c1)C(O)=O
339554790,CON(C)C(=O)c1cc(Br)ccc1OCc1cccc(c1)C(O)=O
339554790,CON(C)C(=O)c1cc(Br)ccc1OCc1cccc(c1)C(O)=O
339578607,CON(C)C(=O)c1cc(Br)ccc1OC(C(O)=O)c1ccccc1
339578607,CON(C)C(=O)c1cc(Br)ccc1OC(C(O)=O)c1ccccc1
339578607,CON(C)C(=O)c1cc(Br)ccc1OC(C(O)=O)c1ccccc1
342280330,CON(C)C(=O)C=Cc1c(OCC(O)=O)ccc2cc(Br)ccc12
342280330,CON(C)C(=O)C=Cc1c(OCC(O)=O)ccc2cc(Br)ccc12
342280330,CON(C)C(=O)C=Cc1c(OCC(O)=O)ccc2cc(Br)ccc12
342280330,CON(C)C(=O)C=Cc1c(OCC(O)=O)ccc2cc(Br)ccc12
342280330,CON(C)C(=O)C=Cc1c(OCC(O)=O)ccc2cc(Br)ccc12
339653950,CON(C)C(=O)c1cc(Br)ccc1OCC(=O)Nc1ccccn1
339653950,CON(C)C(=O)c1cc(Br)ccc1OCC(=O)Nc1ccccn1
339653950,CON(C)C(=O)c1cc(Br)ccc1OCC(=O)Nc1ccccn1
342262162,CON(C)C(=O)C=Cc1cc(Br)ccc1OCc1ccc(F)cc1
342262162,CON(C)C(=O)C=Cc1cc(Br)ccc1OCc1ccc(F)cc1
342262162,CON(C)C(=O)C=Cc1cc(Br)ccc1OCc1ccc(F)cc1
342278563,CON(C)C(=O)C=Cc1cc(Br)ccc1OCc1cccc(F)c1
342278563,CON(C)C(=O)C=Cc1cc(Br)ccc1OCc1cccc(F)c1
342278563,CON(C)C(=O)C=Cc1cc(Br)ccc1OCc1cccc(F)c1
342285731,CON(C)C(=O)C=Cc1cc(Br)ccc1OCc1ccccc1F
342285731,CON(C)C(=O)C=Cc1cc(Br)ccc1OCc1ccccc1F
342285731,CON(C)C(=O)C=Cc1cc(Br)ccc1OCc1ccccc1F
339735069,CON(C)C(=O)c1c(Cl)ccc(Cl)c1OCc1cn2ccc(C)cc2n1
339735069,CON(C)C(=O)c1c(Cl)ccc(Cl)c1OCc1cn2ccc(C)cc2n1
339735069,CON(C)C(=O)c1c(Cl)ccc(Cl)c1OCc1cn2ccc(C)cc2n1
340685286,CCc1nc2ccc(Oc3ccc(Cl)cc3Cl)cn2c1C(=O)N(C)OC
340685286,CCc1nc2ccc(Oc3ccc(Cl)cc3Cl)cn2c1C(=O)N(C)OC
340685286,CCc1nc2ccc(Oc3ccc(Cl)cc3Cl)cn2c1C(=O)N(C)OC
342072609,CON(C)C(=O)C=Cc1cccc(OCC(=O)c2ccc(Cl)c(Cl)c2)c1
342072609,CON(C)C(=O)C=Cc1cccc(OCC(=O)c2ccc(Cl)c(Cl)c2)c1
342072609,CON(C)C(=O)C=Cc1cccc(OCC(=O)c2ccc(Cl)c(Cl)c2)c1
342072609,CON(C)C(=O)C=Cc1cccc(OCC(=O)c2ccc(Cl)c(Cl)c2)c1
342072609,CON(C)C(=O)C=Cc1cccc(OCC(=O)c2ccc(Cl)c(Cl)c2)c1
342086827,CON(C)C(=O)C=Cc1ccc(OCC(=O)c2ccc(Cl)cc2)c(Cl)c1
342086827,CON(C)C(=O)C=Cc1ccc(OCC(=O)c2ccc(Cl)cc2)c(Cl)c1
342086827,CON(C)C(=O)C=Cc1ccc(OCC(=O)c2ccc(Cl)cc2)c(Cl)c1
342086827,CON(C)C(=O)C=Cc1ccc(OCC(=O)c2ccc(Cl)cc2)c(Cl)c1
342086827,CON(C)C(=O)C=Cc1ccc(OCC(=O)c2ccc(Cl)cc2)c(Cl)c1
342165670,CON(C)C(=O)C=Cc1ccc(OCC(=O)c2ccc(Cl)c(Cl)c2)cc1
342165670,CON(C)C(=O)C=Cc1ccc(OCC(=O)c2ccc(Cl)c(Cl)c2)cc1
342165670,CON(C)C(=O)C=Cc1ccc(OCC(=O)c2ccc(Cl)c(Cl)c2)cc1
342165670,CON(C)C(=O)C=Cc1ccc(OCC(=O)c2ccc(Cl)c(Cl)c2)cc1
342165670,CON(C)C(=O)C=Cc1ccc(OCC(=O)c2ccc(Cl)c(Cl)c2)cc1
342291473,CON(C)C(=O)C=Cc1cc(Cl)ccc1OCC(=O)c1ccc(Cl)cc1
342291473,CON(C)C(=O)C=Cc1cc(Cl)ccc1OCC(=O)c1ccc(Cl)cc1
342291473,CON(C)C(=O)C=Cc1cc(Cl)ccc1OCC(=O)c1ccc(Cl)cc1
342291473,CON(C)C(=O)C=Cc1cc(Cl)ccc1OCC(=O)c1ccc(Cl)cc1
342291473,CON(C)C(=O)C=Cc1cc(Cl)ccc1OCC(=O)c1ccc(Cl)cc1
342361771,CON(C)C(=O)C=Cc1ccccc1OCC(=O)c1ccc(Cl)c(Cl)c1
342361771,CON(C)C(=O)C=Cc1ccccc1OCC(=O)c1ccc(Cl)c(Cl)c1
342361771,CON(C)C(=O)C=Cc1ccccc1OCC(=O)c1ccc(Cl)c(Cl)c1
342361771,CON(C)C(=O)C=Cc1ccccc1OCC(=O)c1ccc(Cl)c(Cl)c1
342361771,CON(C)C(=O)C=Cc1ccccc1OCC(=O)c1ccc(Cl)c(Cl)c1
339609172,CON(C)C(=O)c1cc(Br)ccc1OCCCOc1ccccc1
339609172,CON(C)C(=O)c1cc(Br)ccc1OCCCOc1ccccc1
339609172,CON(C)C(=O)c1cc(Br)ccc1OCCCOc1ccccc1
339619423,CON(C)C(=O)c1cc(Br)ccc1OCCOc1cccc(C)c1
339619423,CON(C)C(=O)c1cc(Br)ccc1OCCOc1cccc(C)c1
339619423,CON(C)C(=O)c1cc(Br)ccc1OCCOc1cccc(C)c1
339672352,CON(C)C(=O)c1cc(Br)ccc1OCCOc1ccc(C)cc1
339672352,CON(C)C(=O)c1cc(Br)ccc1OCCOc1ccc(C)cc1
339672352,CON(C)C(=O)c1cc(Br)ccc1OCCOc1ccc(C)cc1
340535803,CCOc1cc(Br)ccc1OC(C(=O)N(C)OC)c1ccccc1
340535803,CCOc1cc(Br)ccc1OC(C(=O)N(C)OC)c1ccccc1
340535803,CCOc1cc(Br)ccc1OC(C(=O)N(C)OC)c1ccccc1
340536571,CCOc1cc(Br)ccc1OCc1cccc(c1)C(=O)N(C)OC
340536571,CCOc1cc(Br)ccc1OCc1cccc(c1)C(=O)N(C)OC
340536571,CCOc1cc(Br)ccc1OCc1cccc(c1)C(=O)N(C)OC
340536827,CCOc1cc(Br)ccc1OCc1ccccc1C(=O)N(C)OC
340536827,CCOc1cc(Br)ccc1OCc1ccccc1C(=O)N(C)OC
340536827,CCOc1cc(Br)ccc1OCc1ccccc1C(=O)N(C)OC
340537083,CCOc1cc(Br)ccc1OCc1ccc(cc1)C(=O)N(C)OC
340537083,CCOc1cc(Br)ccc1OCc1ccc(cc1)C(=O)N(C)OC
340537083,CCOc1cc(Br)ccc1OCc1ccc(cc1)C(=O)N(C)OC
342275972,CON(C)C(=O)C=Cc1c(OCCCO)ccc2cc(Br)ccc12
342275972,CON(C)C(=O)C=Cc1c(OCCCO)ccc2cc(Br)ccc12
342275972,CON(C)C(=O)C=Cc1c(OCCCO)ccc2cc(Br)ccc12
342275972,CON(C)C(=O)C=Cc1c(OCCCO)ccc2cc(Br)ccc12
342275972,CON(C)C(=O)C=Cc1c(OCCCO)ccc2cc(Br)ccc12
338924221,CON(C)C(=O)c1cc(OCc2ccc(o2)C(=O)OC)c(OC)cc1[N+]([O-])=O
338924221,CON(C)C(=O)c1cc(OCc2ccc(o2)C(=O)OC)c(OC)cc1[N+]([O-])=O
338924221,CON(C)C(=O)c1cc(OCc2ccc(o2)C(=O)OC)c(OC)cc1[N+]([O-])=O
2225892,O=C1Nc2ccc(c3cccc1c23)S(=O)(=O)ON1C(=O)c2ccccc2C1=O
317433153,CN1OC2(CC1=O)CCN(CC2)S(=O)(=O)c1ccc(OC(F)(F)F)cc1
36473401,O=C(CNC(=O)OCC1c2ccccc2-c2ccccc12)ON1C(=O)CCC1=O
338694561,CON(C)C(=O)c1ccc(c(OCC(=O)c2ccc3ccccc3c2)c1)[N+]([O-])=O
338694561,CON(C)C(=O)c1ccc(c(OCC(=O)c2ccc3ccccc3c2)c1)[N+]([O-])=O
338694561,CON(C)C(=O)c1ccc(c(OCC(=O)c2ccc3ccccc3c2)c1)[N+]([O-])=O
339063673,CON(C)C(=O)c1ccc(OCC(=O)c2ccc3ccccc3c2)c(c1)[N+]([O-])=O
339063673,CON(C)C(=O)c1ccc(OCC(=O)c2ccc3ccccc3c2)c(c1)[N+]([O-])=O
339063673,CON(C)C(=O)c1ccc(OCC(=O)c2ccc3ccccc3c2)c(c1)[N+]([O-])=O
317429568,Fc1cc(F)cc(c1)S(=O)(=O)N1CC2(C1)CC(=O)N(Cc1ccccc1)O2
338715078,CON(C)C(=O)c1ccc(c(OCc2ccccc2S(C)(=O)=O)c1)[N+]([O-])=O
338715078,CON(C)C(=O)c1ccc(c(OCc2ccccc2S(C)(=O)=O)c1)[N+]([O-])=O
338715078,CON(C)C(=O)c1ccc(c(OCc2ccccc2S(C)(=O)=O)c1)[N+]([O-])=O
338720923,CON(C)C(=O)c1ccc(c(OCC(=O)Nc2nc(C)c(C)s2)c1)[N+]([O-])=O
338720923,CON(C)C(=O)c1ccc(c(OCC(=O)Nc2nc(C)c(C)s2)c1)[N+]([O-])=O
338720923,CON(C)C(=O)c1ccc(c(OCC(=O)Nc2nc(C)c(C)s2)c1)[N+]([O-])=O
339018670,CON(C)C(=O)c1ccc(OCc2ccccc2S(C)(=O)=O)c(c1)[N+]([O-])=O
339018670,CON(C)C(=O)c1ccc(OCc2ccccc2S(C)(=O)=O)c(c1)[N+]([O-])=O
339018670,CON(C)C(=O)c1ccc(OCc2ccccc2S(C)(=O)=O)c(c1)[N+]([O-])=O
339028595,CON(C)C(=O)c1ccc(OCC(=O)Nc2nc(C)c(C)s2)c(c1)[N+]([O-])=O
339028595,CON(C)C(=O)c1ccc(OCC(=O)Nc2nc(C)c(C)s2)c(c1)[N+]([O-])=O
339028595,CON(C)C(=O)c1ccc(OCC(=O)Nc2nc(C)c(C)s2)c(c1)[N+]([O-])=O
343907796,CON(C)C(=O)c1csc(NC(=O)CCCOc2ccccc2[N+]([O-])=O)n1
343907796,CON(C)C(=O)c1csc(NC(=O)CCCOc2ccccc2[N+]([O-])=O)n1
343907796,CON(C)C(=O)c1csc(NC(=O)CCCOc2ccccc2[N+]([O-])=O)n1
5120394,COc1ccc(cc1COc1ccc(F)cc1)C1Nc2ccccc2C(=O)N1O
341980838,CON(C)C(=O)CCC(=O)Nc1scc(c1C(=O)OC)-c1ccc(F)cc1
341980838,CON(C)C(=O)CCC(=O)Nc1scc(c1C(=O)OC)-c1ccc(F)cc1
341980838,CON(C)C(=O)CCC(=O)Nc1scc(c1C(=O)OC)-c1ccc(F)cc1
345140695,CON(C)C(=O)Cc1csc(NC(=O)CCC(=O)Nc2ccc(F)cc2)n1
345140695,CON(C)C(=O)Cc1csc(NC(=O)CCC(=O)Nc2ccc(F)cc2)n1
345140695,CON(C)C(=O)Cc1csc(NC(=O)CCC(=O)Nc2ccc(F)cc2)n1
342216220,CCCCCCOC(=O)COc1ccc(C=CC(=O)N(C)OC)cc1[N+]([O-])=O
342216220,CCCCCCOC(=O)COc1ccc(C=CC(=O)N(C)OC)cc1[N+]([O-])=O
342216220,CCCCCCOC(=O)COc1ccc(C=CC(=O)N(C)OC)cc1[N+]([O-])=O
339187876,CON(C)C(=O)c1c(OCC(=O)Nc2ccc(OC)cc2)ccc2ccccc12
339187876,CON(C)C(=O)c1c(OCC(=O)Nc2ccc(OC)cc2)ccc2ccccc12
339187876,CON(C)C(=O)c1c(OCC(=O)Nc2ccc(OC)cc2)ccc2ccccc12
339205539,CON(C)C(=O)c1c(OCC(=O)Nc2ccccc2OC)ccc2ccccc12
339205539,CON(C)C(=O)c1c(OCC(=O)Nc2ccccc2OC)ccc2ccccc12
339205539,CON(C)C(=O)c1c(OCC(=O)Nc2ccccc2OC)ccc2ccccc12
339243579,CON(C)C(=O)c1c(OC(C)C(=O)Nc2ccccc2O)ccc2ccccc12
339243579,CON(C)C(=O)c1c(OC(C)C(=O)Nc2ccccc2O)ccc2ccccc12
339243579,CON(C)C(=O)c1c(OC(C)C(=O)Nc2ccccc2O)ccc2ccccc12
339245618,CON(C)C(=O)c1c(OCC(=O)Nc2cc(C)ccc2O)ccc2ccccc12
339245618,CON(C)C(=O)c1c(OCC(=O)Nc2cc(C)ccc2O)ccc2ccccc12
339245618,CON(C)C(=O)c1c(OCC(=O)Nc2cc(C)ccc2O)ccc2ccccc12
339256429,CON(C)C(=O)c1c(OCC(=O)Nc2cccc(OC)c2)ccc2ccccc12
339256429,CON(C)C(=O)c1c(OCC(=O)Nc2cccc(OC)c2)ccc2ccccc12
339256429,CON(C)C(=O)c1c(OCC(=O)Nc2cccc(OC)c2)ccc2ccccc12
339578526,CON(C)C(=O)c1cc2ccccc2cc1OCC(=O)Nc1cc(C)ccc1O
339578526,CON(C)C(=O)c1cc2ccccc2cc1OCC(=O)Nc1cc(C)ccc1O
339578526,CON(C)C(=O)c1cc2ccccc2cc1OCC(=O)Nc1cc(C)ccc1O
339580567,CON(C)C(=O)c1cc2ccccc2cc1OC(C)C(=O)Nc1ccccc1O
339580567,CON(C)C(=O)c1cc2ccccc2cc1OC(C)C(=O)Nc1ccccc1O
339580567,CON(C)C(=O)c1cc2ccccc2cc1OC(C)C(=O)Nc1ccccc1O
339588303,CON(C)C(=O)c1cc2ccccc2cc1OCC(=O)Nc1cccc(OC)c1
339588303,CON(C)C(=O)c1cc2ccccc2cc1OCC(=O)Nc1cccc(OC)c1
339588303,CON(C)C(=O)c1cc2ccccc2cc1OCC(=O)Nc1cccc(OC)c1
339589376,CON(C)C(=O)c1cc2ccccc2cc1OCC(=O)Nc1ccc(OC)cc1
339589376,CON(C)C(=O)c1cc2ccccc2cc1OCC(=O)Nc1ccc(OC)cc1
339589376,CON(C)C(=O)c1cc2ccccc2cc1OCC(=O)Nc1ccc(OC)cc1
339600911,CON(C)C(=O)c1cc2ccccc2cc1OCC(=O)Nc1ccccc1OC
339600911,CON(C)C(=O)c1cc2ccccc2cc1OCC(=O)Nc1ccccc1OC
339600911,CON(C)C(=O)c1cc2ccccc2cc1OCC(=O)Nc1ccccc1OC
339998816,CON(C)C(=O)c1ccc(COc2ccc(\C=C\c3ccncc3)cc2OC)o1
339998816,CON(C)C(=O)c1ccc(COc2ccc(\C=C\c3ccncc3)cc2OC)o1
339998816,CON(C)C(=O)c1ccc(COc2ccc(\C=C\c3ccncc3)cc2OC)o1
340480325,CON(C)C(=O)c1ccc(COc2ccc(cc2)C(=O)Nc2ccc(C)cc2)o1
340480325,CON(C)C(=O)c1ccc(COc2ccc(cc2)C(=O)Nc2ccc(C)cc2)o1
340480325,CON(C)C(=O)c1ccc(COc2ccc(cc2)C(=O)Nc2ccc(C)cc2)o1
340512291,CON(C)C(=O)c1ccc(COc2ccc(cc2)C(=O)Nc2ccccc2C)o1
340512291,CON(C)C(=O)c1ccc(COc2ccc(cc2)C(=O)Nc2ccccc2C)o1
340512291,CON(C)C(=O)c1ccc(COc2ccc(cc2)C(=O)Nc2ccccc2C)o1
340523591,CON(C)C(=O)c1ccc(COc2ccc(cc2)C(=O)NCc2ccccc2)o1
340523591,CON(C)C(=O)c1ccc(COc2ccc(cc2)C(=O)NCc2ccccc2)o1
340523591,CON(C)C(=O)c1ccc(COc2ccc(cc2)C(=O)NCc2ccccc2)o1
340630744,CON(C)C(=O)c1ccc(COc2ccccc2C(=O)NCc2ccccc2)o1
340630744,CON(C)C(=O)c1ccc(COc2ccccc2C(=O)NCc2ccccc2)o1
340630744,CON(C)C(=O)c1ccc(COc2ccccc2C(=O)NCc2ccccc2)o1
341977834,CON(C)C(=O)C=Cc1cccc(OCCCN2C(=O)c3ccccc3C2=O)c1
341977834,CON(C)C(=O)C=Cc1cccc(OCCCN2C(=O)c3ccccc3C2=O)c1
341977834,CON(C)C(=O)C=Cc1cccc(OCCCN2C(=O)c3ccccc3C2=O)c1
342215255,CON(C)C(=O)C=Cc1ccc(OCCCN2C(=O)c3ccccc3C2=O)cc1
342215255,CON(C)C(=O)C=Cc1ccc(OCCCN2C(=O)c3ccccc3C2=O)cc1
342215255,CON(C)C(=O)C=Cc1ccc(OCCCN2C(=O)c3ccccc3C2=O)cc1
342394926,CON(C)C(=O)C=Cc1c(OCC(=O)NCc2ccco2)ccc2ccccc12
342394926,CON(C)C(=O)C=Cc1c(OCC(=O)NCc2ccco2)ccc2ccccc12
342394926,CON(C)C(=O)C=Cc1c(OCC(=O)NCc2ccco2)ccc2ccccc12
342402900,CON(C)C(=O)C=Cc1ccccc1OCCCN1C(=O)c2ccccc2C1=O
342402900,CON(C)C(=O)C=Cc1ccccc1OCCCN1C(=O)c2ccccc2C1=O
342402900,CON(C)C(=O)C=Cc1ccccc1OCCCN1C(=O)c2ccccc2C1=O
342417392,CON(C)C(=O)C=Cc1cc(C)ccc1OCCN1C(=O)c2ccccc2C1=O
342417392,CON(C)C(=O)C=Cc1cc(C)ccc1OCCN1C(=O)c2ccccc2C1=O
342417392,CON(C)C(=O)C=Cc1cc(C)ccc1OCCN1C(=O)c2ccccc2C1=O
4072492,Cc1nn(Cc2ccc(cc2)C(=O)NOCc2ccc(C)cc2)c(C)c1[N+]([O-])=O
55750685,Cc1c(oc2ccccc12)C(=O)N1CC(C(=O)N2CCCCO2)n2nccc2C1
46117847,Cc1nc(Cn2cnc(c2)-c2nc(C(=O)N3CCCO3)c3ccccn23)cs1
338856253,CCC(Oc1cccc(c1)C(=O)N(C)OC)C(=O)Nc1nnc(COC)s1
338856253,CCC(Oc1cccc(c1)C(=O)N(C)OC)C(=O)Nc1nnc(COC)s1
338856253,CCC(Oc1cccc(c1)C(=O)N(C)OC)C(=O)Nc1nnc(COC)s1
339200004,CCC(Oc1ccc(cc1)C(=O)N(C)OC)C(=O)Nc1nnc(COC)s1
339200004,CCC(Oc1ccc(cc1)C(=O)N(C)OC)C(=O)Nc1nnc(COC)s1
339200004,CCC(Oc1ccc(cc1)C(=O)N(C)OC)C(=O)Nc1nnc(COC)s1
339342761,CCC(Oc1ccccc1C(=O)N(C)OC)C(=O)Nc1nnc(COC)s1
339342761,CCC(Oc1ccccc1C(=O)N(C)OC)C(=O)Nc1nnc(COC)s1
339342761,CCC(Oc1ccccc1C(=O)N(C)OC)C(=O)Nc1nnc(COC)s1
339775510,CON(C)C(=O)C(C)(C)Oc1ccc(\C=N\N=C2\NC(=O)CS2)cc1OC
339775510,CON(C)C(=O)C(C)(C)Oc1ccc(\C=N\N=C2\NC(=O)CS2)cc1OC
339775510,CON(C)C(=O)C(C)(C)Oc1ccc(\C=N\N=C2\NC(=O)CS2)cc1OC
339777558,CON(C)C(=O)CCCOc1ccc(\C=N\N=C2\NC(=O)CS2)cc1OC
339777558,CON(C)C(=O)CCCOc1ccc(\C=N\N=C2\NC(=O)CS2)cc1OC
339777558,CON(C)C(=O)CCCOc1ccc(\C=N\N=C2\NC(=O)CS2)cc1OC
339779093,CCC(Oc1ccc(\C=N\N=C2\NC(=O)CS2)cc1OC)C(=O)N(C)OC
339779093,CCC(Oc1ccc(\C=N\N=C2\NC(=O)CS2)cc1OC)C(=O)N(C)OC
339779093,CCC(Oc1ccc(\C=N\N=C2\NC(=O)CS2)cc1OC)C(=O)N(C)OC
342121204,CCOc1cc(C=CC(=O)N(C)OC)ccc1OC(C)C(=O)NCCCOC
342121204,CCOc1cc(C=CC(=O)N(C)OC)ccc1OC(C)C(=O)NCCCOC
342121204,CCOc1cc(C=CC(=O)N(C)OC)ccc1OC(C)C(=O)NCCCOC
342326582,CCOc1cccc(C=CC(=O)N(C)OC)c1OC(C)C(=O)NCCCOC
342326582,CCOc1cccc(C=CC(=O)N(C)OC)c1OC(C)C(=O)NCCCOC
342326582,CCOc1cccc(C=CC(=O)N(C)OC)c1OC(C)C(=O)NCCCOC
343881773,CON(C)C(=O)c1csc(NC(=O)c2sc3nnc(C(C)C)n3c2C)n1
343881773,CON(C)C(=O)c1csc(NC(=O)c2sc3nnc(C(C)C)n3c2C)n1
343881773,CON(C)C(=O)c1csc(NC(=O)c2sc3nnc(C(C)C)n3c2C)n1
